pu_borough,pu_zone,pickup_hour,trip_count,median_duration_min,median_speed_mph,avg_trip_distance_miles
Bronx,Mount Hope,16,10,38.9,9.88,8.086
Bronx,Mount Hope,17,7,35.28,8.98,7.779
Bronx,Mount Hope,18,6,13.69,8.32,3.975
Bronx,Mount Hope,19,8,13.33,9.4,3.109
Bronx,Mount Hope,20,5,16.4,13.33,5.876
Bronx,Mount Hope,21,3,16.1,12.88,3.98
Bronx,Mount Hope,22,9,15.82,16.96,4.576
Bronx,Mount Hope,23,10,16.33,16.91,5.367
Bronx,Norwood,0,2,18.94,23.19,7.145
Bronx,Norwood,1,2,4.78,12.2,0.965
Bronx,Norwood,2,3,10.6,7.92,3.23
Bronx,Norwood,3,2,6.36,17.48,2.23
Bronx,Norwood,4,8,39.35,18.92,8.603
Bronx,Norwood,5,14,26.15,22.76,11.209
Bronx,Norwood,6,30,29.27,13.93,9.59
Bronx,Norwood,7,22,18.7,12.41,5.748
Bronx,Norwood,8,15,24.58,13.05,7.099
Bronx,Norwood,9,11,65.9,8.72,8.195
Bronx,Norwood,10,16,29.32,14.36,9.106
Bronx,Norwood,11,15,51.75,15.68,12.609
Bronx,Norwood,12,23,40.18,11.76,9.997
Bronx,Norwood,13,17,43.78,13.75,10.679
Bronx,Norwood,14,9,47.28,9.18,7.916
Bronx,Norwood,15,11,39.37,10.42,8.175
Bronx,Norwood,16,15,39.92,12.36,10.261
Bronx,Norwood,17,7,32.9,15.1,5.877
Bronx,Norwood,18,3,53.08,13.83,9.597
Bronx,Norwood,19,1,4.32,7.64,0.55
Bronx,Norwood,20,2,32.0,23.37,12.935
Bronx,Norwood,21,2,15.38,23.2,5.965
Bronx,Norwood,22,5,13.95,12.41,5.04
Bronx,Norwood,23,17,11.82,15.08,5.03
Bronx,Parkchester,0,7,11.03,18.2,5.184
Bronx,Parkchester,2,2,15.35,31.1,7.95
Bronx,Parkchester,3,2,19.05,19.32,6.2
Bronx,Parkchester,4,9,15.18,17.02,6.699
Bronx,Parkchester,5,30,39.67,16.74,9.82
Bronx,Parkchester,6,82,26.88,17.19,8.626
Bronx,Parkchester,7,108,29.04,13.9,7.762
Bronx,Parkchester,8,77,25.02,11.89,6.428
Bronx,Parkchester,9,48,42.57,11.94,8.357
Bronx,Parkchester,10,26,37.88,11.78,8.407
Bronx,Parkchester,11,28,38.03,13.5,8.968
Bronx,Parkchester,12,20,25.78,11.59,6.542
Bronx,Parkchester,13,22,37.06,11.54,10.12
Bronx,Parkchester,14,17,28.87,12.88,6.616
Bronx,Parkchester,15,10,24.13,13.91,6.392
Bronx,Parkchester,16,8,37.63,12.97,7.89
Bronx,Parkchester,17,7,29.9,10.33,6.651
Bronx,Parkchester,18,9,23.43,14.34,6.567
Bronx,Parkchester,19,3,63.75,11.15,10.633
Bronx,Parkchester,20,5,23.42,17.09,8.35
Bronx,Parkchester,21,5,15.25,15.9,4.072
Bronx,Parkchester,22,5,21.4,21.5,7.426
Bronx,Parkchester,23,5,19.18,21.32,7.426
Bronx,Pelham Bay,0,1,6.0,19.7,1.97
Bronx,Pelham Bay,1,3,12.23,16.04,4.517
Bronx,Pelham Bay,2,1,9.52,41.04,6.51
Bronx,Pelham Bay,4,3,38.85,17.95,9.377
Bronx,Pelham Bay,5,8,49.18,13.6,13.9
Bronx,Pelham Bay,6,19,58.02,12.66,13.331
Bronx,Pelham Bay,7,11,24.53,17.72,7.296
Bronx,Pelham Bay,8,10,38.63,13.91,7.819
Bronx,Pelham Bay,9,5,47.23,14.68,12.24
Bronx,Pelham Bay,11,6,36.08,13.51,6.382
Bronx,Pelham Bay,12,3,39.65,17.45,10.667
Bronx,Pelham Bay,13,7,37.12,19.4,14.229
Bronx,Pelham Bay,15,1,11.12,37.51,6.95
Bronx,Pelham Bay,16,1,6.7,17.46,1.95
Bronx,Pelham Bay,17,1,19.8,16.97,5.6
Bronx,Pelham Bay,18,3,47.95,16.39,10.483
Bronx,Pelham Bay,19,2,21.28,27.52,10.55
Bronx,Pelham Bay,20,3,19.8,22.8,6.357
Bronx,Pelham Bay,21,2,22.17,18.07,6.745
Bronx,Pelham Bay,22,3,7.58,30.3,8.053
Bronx,Pelham Bay,23,4,11.55,23.96,7.208
Bronx,Pelham Bay Park,4,1,13.65,39.38,8.96
Bronx,Pelham Bay Park,7,1,28.8,23.96,11.5
Bronx,Pelham Bay Park,9,3,7.67,19.96,4.527
Bronx,Pelham Bay Park,11,1,12.77,7.05,1.5
Bronx,Pelham Bay Park,12,1,51.2,17.11,14.6
Bronx,Pelham Bay Park,13,1,2.85,28.21,1.34
Bronx,Pelham Bay Park,15,1,7.98,26.76,3.56
Bronx,Pelham Bay Park,19,1,14.05,14.52,3.4
Bronx,Pelham Bay Park,20,1,16.37,12.1,3.3
Bronx,Pelham Bay Park,21,1,40.6,36.27,24.54
Bronx,Pelham Bay Park,23,2,16.98,36.0,10.185
Bronx,Pelham Parkway,0,6,14.25,20.69,5.553
Bronx,Pelham Parkway,1,2,16.73,13.73,6.42
Bronx,Pelham Parkway,4,4,14.78,27.75,7.358
Bronx,Pelham Parkway,5,5,24.53,26.17,9.898
Bronx,Pelham Parkway,6,26,27.06,16.72,6.668
Bronx,Pelham Parkway,7,15,27.07,10.62,7.099
Bronx,Pelham Parkway,8,24,27.45,12.38,7.623
Bronx,Pelham Parkway,9,9,34.2,9.79,6.722
Bronx,Pelham Parkway,10,5,45.13,14.49,9.76
Bronx,Pelham Parkway,11,9,33.22,12.09,6.733
Bronx,Pelham Parkway,12,9,35.67,9.9,7.866
Bronx,Pelham Parkway,13,11,29.1,14.67,8.297
Bronx,Pelham Parkway,14,12,29.48,13.93,9.98
Bronx,Pelham Parkway,15,7,28.18,7.92,3.694
Bronx,Pelham Parkway,16,8,23.94,9.27,5.951
Bronx,Pelham Parkway,17,7,62.37,11.15,10.521
Bronx,Pelham Parkway,18,3,40.67,15.41,7.573
Bronx,Pelham Parkway,19,2,25.11,17.42,6.85
Bronx,Pelham Parkway,20,4,17.06,17.44,6.925
Bronx,Pelham Parkway,21,4,21.78,19.37,8.155
Bronx,Pelham Parkway,22,5,13.72,15.8,5.274
Bronx,Pelham Parkway,23,11,15.68,19.24,6.05
Bronx,Rikers Island,18,1,35.17,23.84,13.97
Bronx,Riverdale/North Riverdale/Fieldston,0,2,14.55,22.08,5.295
Bronx,Riverdale/North Riverdale/Fieldston,1,4,20.25,29.84,10.96
Bronx,Riverdale/North Riverdale/Fieldston,2,1,33.07,28.85,15.9
Bronx,Riverdale/North Riverdale/Fieldston,3,1,11.43,22.83,4.35
Bronx,Riverdale/North Riverdale/Fieldston,4,3,21.97,31.93,10.407
Bronx,Riverdale/North Riverdale/Fieldston,5,7,49.87,14.4,13.851
Bronx,Riverdale/North Riverdale/Fieldston,6,3,59.78,17.96,15.1
Bronx,Riverdale/North Riverdale/Fieldston,7,13,30.93,18.5,10.372
Bronx,Riverdale/North Riverdale/Fieldston,8,8,33.68,15.99,9.495
Bronx,Riverdale/North Riverdale/Fieldston,9,8,23.48,17.49,8.79
Bronx,Riverdale/North Riverdale/Fieldston,10,6,57.21,11.68,10.067
Bronx,Riverdale/North Riverdale/Fieldston,11,10,28.73,15.9,9.819
Bronx,Riverdale/North Riverdale/Fieldston,12,9,41.95,12.25,10.012
Bronx,Riverdale/North Riverdale/Fieldston,13,6,23.6,17.47,10.13
Bronx,Riverdale/North Riverdale/Fieldston,14,10,25.79,19.68,9.291
Bronx,Riverdale/North Riverdale/Fieldston,15,6,31.75,15.4,8.235
Bronx,Riverdale/North Riverdale/Fieldston,16,2,19.13,22.38,7.53
Bronx,Riverdale/North Riverdale/Fieldston,17,6,20.65,19.78,7.602
Bronx,Riverdale/North Riverdale/Fieldston,18,5,16.55,18.8,7.422
Bronx,Riverdale/North Riverdale/Fieldston,19,4,25.08,20.63,10.12
Bronx,Riverdale/North Riverdale/Fieldston,20,3,23.63,24.32,10.213
Bronx,Riverdale/North Riverdale/Fieldston,21,5,19.55,23.94,9.048
Bronx,Riverdale/North Riverdale/Fieldston,22,4,17.42,22.1,6.587
Bronx,Riverdale/North Riverdale/Fieldston,23,3,22.5,28.58,8.983
Bronx,Schuylerville/Edgewater Park,0,7,13.23,23.67,5.374
Bronx,Schuylerville/Edgewater Park,1,6,12.75,22.45,4.965
Bronx,Schuylerville/Edgewater Park,2,7,13.95,32.85,9.374
Bronx,Schuylerville/Edgewater Park,3,4,10.87,26.25,5.27
Bronx,Schuylerville/Edgewater Park,4,3,15.23,32.93,6.373
Bronx,Schuylerville/Edgewater Park,5,16,26.08,27.17,10.791
Bronx,Schuylerville/Edgewater Park,6,22,23.22,19.86,8.223
Bronx,Schuylerville/Edgewater Park,7,29,33.52,15.49,9.074
Bronx,Schuylerville/Edgewater Park,8,26,30.66,13.16,7.866
Bronx,Schuylerville/Edgewater Park,9,12,30.93,13.23,8.14
Bronx,Schuylerville/Edgewater Park,10,13,39.07,14.58,9.744
Bronx,Schuylerville/Edgewater Park,11,3,33.5,8.8,9.857
Bronx,Schuylerville/Edgewater Park,12,5,26.82,14.05,7.802
Bronx,Schuylerville/Edgewater Park,13,8,31.17,12.62,8.304
Bronx,Schuylerville/Edgewater Park,14,7,46.17,15.91,11.086
Bronx,Schuylerville/Edgewater Park,15,4,9.83,9.84,3.49
Bronx,Schuylerville/Edgewater Park,16,4,23.85,9.75,2.838
Bronx,Schuylerville/Edgewater Park,17,7,18.78,17.71,5.677
Bronx,Schuylerville/Edgewater Park,18,6,29.24,16.39,9.328
Bronx,Schuylerville/Edgewater Park,19,2,20.5,21.54,7.895
Bronx,Schuylerville/Edgewater Park,20,7,16.38,26.33,9.217
Bronx,Schuylerville/Edgewater Park,21,6,12.95,22.81,7.267
Bronx,Schuylerville/Edgewater Park,22,12,17.59,27.49,9.078
Bronx,Schuylerville/Edgewater Park,23,20,15.07,26.27,7.515
Bronx,Soundview/Bruckner,0,5,13.52,24.56,6.656
Bronx,Soundview/Bruckner,1,5,17.92,27.52,7.082
Bronx,Soundview/Bruckner,2,3,13.47,14.48,3.133
Bronx,Soundview/Bruckner,3,2,17.88,22.31,7.96
Bronx,Soundview/Bruckner,4,6,15.85,23.93,6.487
Bronx,Soundview/Bruckner,5,9,20.72,23.58,8.834
Bronx,Soundview/Bruckner,6,46,25.38,21.7,9.358
Bronx,Soundview/Bruckner,7,48,24.06,15.85,8.329
Bronx,Soundview/Bruckner,8,65,25.17,12.78,6.06
Bronx,Soundview/Bruckner,9,38,15.78,13.84,5.268
Bronx,Soundview/Bruckner,10,17,20.68,11.84,6.585
Bronx,Soundview/Bruckner,11,12,20.17,15.69,7.119
Bronx,Soundview/Bruckner,12,8,34.98,11.73,7.869
Bronx,Soundview/Bruckner,13,18,28.88,11.17,5.992
Bronx,Soundview/Bruckner,14,19,22.25,17.17,6.58
Bronx,Soundview/Bruckner,15,6,28.75,11.15,8.27
Bronx,Soundview/Bruckner,16,9,26.63,13.76,6.2
Bronx,Soundview/Bruckner,17,7,50.52,14.33,9.819
Bronx,Soundview/Bruckner,18,3,30.33,12.7,7.467
Bronx,Soundview/Bruckner,19,1,14.05,19.35,4.53
Bronx,Soundview/Bruckner,20,4,19.13,16.15,5.805
Bronx,Soundview/Bruckner,21,4,26.3,14.04,6.728
Bronx,Soundview/Bruckner,22,9,17.4,22.5,6.109
Bronx,Soundview/Bruckner,23,9,13.1,20.07,4.848
Bronx,Soundview/Castle Hill,0,10,16.17,23.19,6.511
Bronx,Soundview/Castle Hill,1,3,15.1,29.75,8.627
Bronx,Soundview/Castle Hill,2,5,16.2,23.74,6.358
Bronx,Soundview/Castle Hill,3,4,10.05,21.86,4.645
Bronx,Soundview/Castle Hill,4,16,23.6,27.06,8.534
Bronx,Soundview/Castle Hill,5,51,27.32,19.26,8.256
Bronx,Soundview/Castle Hill,6,75,31.58,18.66,10.527
Bronx,Soundview/Castle Hill,7,84,31.38,13.33,7.917
Bronx,Soundview/Castle Hill,8,72,32.67,12.05,7.586
Bronx,Soundview/Castle Hill,9,51,24.73,13.91,7.462
Bronx,Soundview/Castle Hill,10,28,31.98,13.77,9.539
Bronx,Soundview/Castle Hill,11,25,48.78,12.54,10.264
Bronx,Soundview/Castle Hill,12,22,27.71,14.82,7.588
Bronx,Soundview/Castle Hill,13,26,40.01,12.63,9.307
Bronx,Soundview/Castle Hill,14,29,25.93,17.37,7.828
Bronx,Soundview/Castle Hill,15,21,37.68,12.87,7.645
Bronx,Soundview/Castle Hill,16,2,31.63,15.83,8.0
Bronx,Soundview/Castle Hill,17,16,31.82,11.81,9.025
Bronx,Soundview/Castle Hill,18,12,26.8,14.45,7.162
Bronx,Soundview/Castle Hill,19,7,15.52,14.45,5.526
Bronx,Soundview/Castle Hill,20,5,11.95,20.83,6.018
Bronx,Soundview/Castle Hill,21,8,14.5,18.85,6.036
Bronx,Soundview/Castle Hill,22,14,15.95,22.13,6.027
Bronx,Soundview/Castle Hill,23,17,14.07,24.69,7.438
Bronx,Spuyten Duyvil/Kingsbridge,0,8,13.58,27.55,6.354
Bronx,Spuyten Duyvil/Kingsbridge,1,2,5.73,13.72,1.345
Bronx,Spuyten Duyvil/Kingsbridge,2,2,18.66,20.87,7.0
Bronx,Spuyten Duyvil/Kingsbridge,3,1,12.63,16.43,3.46
Bronx,Spuyten Duyvil/Kingsbridge,4,2,28.3,27.51,12.47
Bronx,Spuyten Duyvil/Kingsbridge,5,6,42.5,21.27,13.692
Bronx,Spuyten Duyvil/Kingsbridge,6,9,25.68,13.69,9.546
Bronx,Spuyten Duyvil/Kingsbridge,7,21,26.92,17.49,8.184
Bronx,Spuyten Duyvil/Kingsbridge,8,7,50.68,14.56,10.886
Bronx,Spuyten Duyvil/Kingsbridge,9,14,36.83,14.87,8.831
Bronx,Spuyten Duyvil/Kingsbridge,10,9,39.65,15.84,9.51
Bronx,Spuyten Duyvil/Kingsbridge,11,10,35.88,13.69,6.97
Bronx,Spuyten Duyvil/Kingsbridge,12,16,27.35,13.25,8.09
Bronx,Spuyten Duyvil/Kingsbridge,13,20,25.17,15.67,8.641
Bronx,Spuyten Duyvil/Kingsbridge,14,11,17.63,10.53,4.808
Bronx,Spuyten Duyvil/Kingsbridge,15,15,21.7,10.19,7.719
Bronx,Spuyten Duyvil/Kingsbridge,16,7,25.6,16.05,8.959
Bronx,Spuyten Duyvil/Kingsbridge,17,7,27.83,14.76,10.016
Bronx,Spuyten Duyvil/Kingsbridge,18,8,14.46,19.09,5.729
Bronx,Spuyten Duyvil/Kingsbridge,19,6,26.08,18.4,10.472
Bronx,Spuyten Duyvil/Kingsbridge,20,10,26.22,24.12,11.123
Bronx,Spuyten Duyvil/Kingsbridge,21,14,16.99,23.44,7.641
Bronx,Spuyten Duyvil/Kingsbridge,22,15,16.58,21.5,7.101
Bronx,Spuyten Duyvil/Kingsbridge,23,8,19.12,22.21,8.931
Bronx,University Heights/Morris Heights,0,5,15.92,23.2,4.976
Bronx,University Heights/Morris Heights,1,8,18.26,12.98,5.969
Bronx,University Heights/Morris Heights,2,8,15.58,14.32,4.879
Bronx,University Heights/Morris Heights,3,1,27.02,27.05,12.18
Bronx,University Heights/Morris Heights,4,11,21.75,20.2,8.687
Bronx,University Heights/Morris Heights,5,15,23.9,20.48,9.497
Bronx,University Heights/Morris Heights,6,30,22.66,20.11,7.6
Bronx,University Heights/Morris Heights,7,48,26.9,13.14,7.488
Bronx,University Heights/Morris Heights,8,57,24.15,11.31,7.035
Bronx,University Heights/Morris Heights,9,30,25.69,10.27,6.294
Bronx,University Heights/Morris Heights,10,37,22.1,10.54,6.073
Bronx,University Heights/Morris Heights,11,28,41.37,9.92,8.667
Bronx,University Heights/Morris Heights,12,28,32.53,10.24,7.247
Bronx,University Heights/Morris Heights,13,19,28.03,10.86,6.885
Bronx,University Heights/Morris Heights,14,11,24.83,9.13,5.353
Bronx,University Heights/Morris Heights,15,13,16.7,11.65,5.125
Bronx,University Heights/Morris Heights,16,11,35.27,7.85,7.755
Bronx,University Heights/Morris Heights,17,13,33.62,12.8,9.232
Bronx,University Heights/Morris Heights,18,8,28.4,15.99,7.993
Bronx,University Heights/Morris Heights,19,8,18.47,12.13,5.848
Bronx,University Heights/Morris Heights,20,7,16.83,13.04,7.533
Bronx,University Heights/Morris Heights,21,3,12.0,24.28,4.727
Bronx,University Heights/Morris Heights,22,15,21.23,21.29,7.265
Bronx,University Heights/Morris Heights,23,17,15.4,15.71,4.924
Bronx,Van Cortlandt Park,0,1,16.0,18.34,4.89
Bronx,Van Cortlandt Park,2,1,15.15,18.18,4.59
Bronx,Van Cortlandt Park,4,1,17.5,26.4,7.7
Bronx,Van Cortlandt Park,5,1,25.63,28.77,12.29
Bronx,Van Cortlandt Park,7,3,26.8,17.06,11.26
Bronx,Van Cortlandt Park,8,8,22.0,14.45,6.426
Bronx,Van Cortlandt Park,9,1,83.22,11.32,15.7
Bronx,Van Cortlandt Park,11,1,52.98,21.29,18.8
Bronx,Van Cortlandt Park,12,2,65.13,12.02,12.8
Bronx,Van Cortlandt Park,13,1,55.15,24.04,22.1
Bronx,Van Cortlandt Park,14,2,17.84,21.51,6.56
Bronx,Van Cortlandt Park,15,1,20.72,16.33,5.64
Bronx,Van Cortlandt Park,17,1,23.02,25.6,9.82
Bronx,Van Cortlandt Park,18,1,19.28,0.03,0.01
Bronx,Van Cortlandt Park,19,1,56.48,22.46,21.14
Bronx,Van Cortlandt Park,21,2,24.86,15.16,7.12
Bronx,Van Cortlandt Park,23,4,20.53,37.41,14.078
Bronx,Van Cortlandt Village,0,8,12.98,18.92,4.791
Bronx,Van Cortlandt Village,1,2,10.59,17.03,2.93
Bronx,Van Cortlandt Village,2,3,22.6,14.03,4.967
Bronx,Van Cortlandt Village,3,2,18.13,25.21,7.675
Bronx,Van Cortlandt Village,4,1,10.55,25.93,4.56
Bronx,Van Cortlandt Village,5,11,55.5,13.53,13.4
Bronx,Van Cortlandt Village,6,38,40.38,14.25,10.31
Bronx,Van Cortlandt Village,7,38,44.23,14.27,9.72
Bronx,Van Cortlandt Village,8,39,33.88,10.42,8.27
Bronx,Van Cortlandt Village,9,22,28.15,10.91,7.307
Bronx,Van Cortlandt Village,10,19,57.4,11.09,10.719
Bronx,Van Cortlandt Village,11,15,36.55,14.24,8.313
Bronx,Van Cortlandt Village,12,15,43.47,10.21,7.792
Bronx,Van Cortlandt Village,13,21,31.32,12.2,8.183
Bronx,Van Cortlandt Village,14,14,38.4,10.23,7.695
Bronx,Van Cortlandt Village,15,14,48.85,12.93,11.054
Bronx,Van Cortlandt Village,16,8,41.38,12.06,7.981
Bronx,Van Cortlandt Village,17,4,20.33,9.4,4.308
Bronx,Van Cortlandt Village,18,7,21.43,11.67,5.764
Bronx,Van Cortlandt Village,19,8,23.47,9.41,5.574
Bronx,Van Cortlandt Village,20,4,17.59,10.38,3.055
Bronx,Van Cortlandt Village,21,4,30.96,11.14,5.11
Bronx,Van Cortlandt Village,22,13,22.22,17.82,6.978
Bronx,Van Cortlandt Village,23,11,16.23,23.21,7.226
Bronx,Van Nest/Morris Park,0,14,23.12,18.13,8.024
Bronx,Van Nest/Morris Park,1,5,13.45,20.74,4.234
Bronx,Van Nest/Morris Park,2,3,13.9,11.72,3.793
Bronx,Van Nest/Morris Park,3,1,18.92,25.56,8.06
Bronx,Van Nest/Morris Park,4,3,31.28,14.97,9.077
Bronx,Van Nest/Morris Park,5,13,31.55,22.87,10.798
Bronx,Van Nest/Morris Park,6,14,20.26,17.45,6.343
Bronx,Van Nest/Morris Park,7,38,26.48,12.04,7.642
Bronx,Van Nest/Morris Park,8,20,21.84,11.66,6.679
Bronx,Van Nest/Morris Park,9,14,22.0,9.44,6.21
Bronx,Van Nest/Morris Park,10,17,27.53,10.3,7.036
Bronx,Van Nest/Morris Park,11,19,44.7,10.46,9.293
Bronx,Van Nest/Morris Park,12,21,34.22,12.13,7.507
Bronx,Van Nest/Morris Park,13,15,34.83,9.82,7.06
Bronx,Van Nest/Morris Park,14,25,43.18,13.94,10.312
Bronx,Van Nest/Morris Park,15,23,36.05,12.61,9.157
Bronx,Van Nest/Morris Park,16,20,28.7,10.08,6.541
Bronx,Van Nest/Morris Park,17,13,19.17,9.75,4.952
Bronx,Van Nest/Morris Park,18,2,38.48,5.76,4.3
Bronx,Van Nest/Morris Park,19,5,34.88,17.89,10.546
Bronx,Van Nest/Morris Park,20,9,16.28,16.66,5.71
Bronx,Van Nest/Morris Park,21,7,14.7,22.11,7.441
Bronx,Van Nest/Morris Park,22,9,18.53,18.95,6.19
Bronx,Van Nest/Morris Park,23,14,20.53,24.01,8.021
Bronx,West Concourse,0,15,9.37,13.33,4.823
Bronx,West Concourse,1,10,7.71,9.24,2.51
Bronx,West Concourse,2,2,17.95,23.46,7.325
Bronx,West Concourse,3,6,14.67,20.23,5.05
Bronx,West Concourse,4,7,13.55,15.59,3.706
Bronx,West Concourse,5,18,21.75,19.69,7.681
Bronx,West Concourse,6,34,22.93,15.92,6.422
Bronx,West Concourse,7,69,26.8,12.89,6.628
Bronx,West Concourse,8,42,20.55,10.63,5.021
Bronx,West Concourse,9,39,24.83,10.9,5.218
Bronx,West Concourse,10,22,26.79,13.48,6.278
Bronx,West Concourse,11,23,25.23,16.22,7.348
Bronx,West Concourse,12,33,19.6,10.36,5.345
Bronx,West Concourse,13,11,22.55,8.4,3.935
Bronx,West Concourse,14,28,25.73,10.51,5.983
Bronx,West Concourse,15,27,22.17,9.1,4.357
Bronx,West Concourse,16,22,28.69,10.3,6.722
Bronx,West Concourse,17,38,28.38,11.75,6.837
Bronx,West Concourse,18,24,19.59,9.18,3.974
Bronx,West Concourse,19,22,17.09,11.84,4.658
Bronx,West Concourse,20,25,15.83,12.56,4.727
Bronx,West Concourse,21,23,21.27,15.45,6.422
Bronx,West Concourse,22,26,16.95,19.83,6.706
Bronx,West Concourse,23,36,12.2,17.6,5.486
Bronx,West Farms/Bronx River,0,2,9.51,28.58,4.57
Bronx,West Farms/Bronx River,1,3,7.52,14.82,1.95
Bronx,West Farms/Bronx River,2,1,10.68,29.71,5.29
Bronx,West Farms/Bronx River,3,1,3.88,27.04,1.75
Bronx,West Farms/Bronx River,4,11,29.17,18.81,11.318
Bronx,West Farms/Bronx River,5,12,20.89,20.35,8.388
Bronx,West Farms/Bronx River,6,43,26.15,19.82,8.816
Bronx,West Farms/Bronx River,7,57,26.17,14.42,7.14
Bronx,West Farms/Bronx River,8,50,26.69,12.74,6.998
Bronx,West Farms/Bronx River,9,20,27.4,14.03,8.817
Bronx,West Farms/Bronx River,10,7,23.03,10.16,5.791
Bronx,West Farms/Bronx River,11,11,49.17,10.44,8.472
Bronx,West Farms/Bronx River,12,9,57.7,12.31,9.954
Bronx,West Farms/Bronx River,13,17,34.4,14.17,8.674
Bronx,West Farms/Bronx River,14,16,37.66,13.33,9.49
Bronx,West Farms/Bronx River,15,9,15.5,11.89,7.71
Bronx,West Farms/Bronx River,16,6,35.95,13.16,8.338
Bronx,West Farms/Bronx River,17,6,32.68,11.79,8.633
Bronx,West Farms/Bronx River,19,3,15.0,18.48,4.67
Bronx,West Farms/Bronx River,20,4,14.28,15.98,3.903
Bronx,West Farms/Bronx River,21,1,66.03,3.73,4.1
Bronx,West Farms/Bronx River,22,2,16.99,17.01,4.9
Bronx,West Farms/Bronx River,23,7,15.95,29.74,6.944
Bronx,Westchester Village/Unionport,0,4,9.87,22.06,3.94
Bronx,Westchester Village/Unionport,1,6,8.93,13.48,2.503
Bronx,Westchester Village/Unionport,2,3,9.43,18.27,4.277
Bronx,Westchester Village/Unionport,3,8,13.09,24.62,5.765
Bronx,Westchester Village/Unionport,4,3,36.43,15.65,8.083
Bronx,Westchester Village/Unionport,5,9,13.8,19.41,6.278
Bronx,Westchester Village/Unionport,6,26,22.55,17.12,7.857
Bronx,Westchester Village/Unionport,7,56,32.1,14.09,7.886
Bronx,Westchester Village/Unionport,8,38,24.29,14.02,5.686
Bronx,Westchester Village/Unionport,9,16,25.39,16.51,9.171
Bronx,Westchester Village/Unionport,10,13,28.4,12.68,7.602
Bronx,Westchester Village/Unionport,11,12,23.47,13.45,7.888
Bronx,Westchester Village/Unionport,12,8,14.64,10.32,4.555
Bronx,Westchester Village/Unionport,13,10,41.28,12.58,8.334
Bronx,Westchester Village/Unionport,14,13,33.72,10.79,7.741
Bronx,Westchester Village/Unionport,15,18,23.8,12.49,7.459
Bronx,Westchester Village/Unionport,16,10,53.64,8.33,9.333
Bronx,Westchester Village/Unionport,17,12,31.96,8.44,4.484
Bronx,Westchester Village/Unionport,18,6,22.34,16.99,7.012
Bronx,Westchester Village/Unionport,19,5,20.43,14.71,7.254
Bronx,Westchester Village/Unionport,20,4,15.06,21.36,9.243
Bronx,Westchester Village/Unionport,21,7,19.43,21.09,9.433
Bronx,Westchester Village/Unionport,22,8,13.37,21.55,6.705
Bronx,Westchester Village/Unionport,23,13,16.0,24.12,8.08
Bronx,Williamsbridge/Olinville,0,8,11.08,19.72,5.063
Bronx,Williamsbridge/Olinville,1,4,18.54,21.43,5.638
Bronx,Williamsbridge/Olinville,2,2,13.03,20.99,4.46
Bronx,Williamsbridge/Olinville,3,4,11.19,22.25,3.785
Bronx,Williamsbridge/Olinville,4,12,15.1,24.84,9.245
Bronx,Williamsbridge/Olinville,5,43,33.45,21.02,12.252
Bronx,Williamsbridge/Olinville,6,55,36.65,18.7,12.375
Bronx,Williamsbridge/Olinville,7,49,36.73,13.82,9.007
Bronx,Williamsbridge/Olinville,8,63,22.28,12.19,6.383
Bronx,Williamsbridge/Olinville,9,41,44.13,12.43,9.527
Bronx,Williamsbridge/Olinville,10,23,40.07,15.72,9.547
Bronx,Williamsbridge/Olinville,11,33,41.8,13.39,11.105
Bronx,Williamsbridge/Olinville,12,30,46.27,15.81,13.095
Bronx,Williamsbridge/Olinville,13,20,37.74,11.6,9.966
Bronx,Williamsbridge/Olinville,14,26,54.53,11.62,9.956
Bronx,Williamsbridge/Olinville,15,13,36.35,11.16,8.627
Bronx,Williamsbridge/Olinville,16,7,37.25,11.52,7.59
Bronx,Williamsbridge/Olinville,17,4,24.82,11.31,6.712
Bronx,Williamsbridge/Olinville,18,16,41.33,15.98,11.113
Bronx,Williamsbridge/Olinville,19,4,32.36,17.93,9.133
Bronx,Williamsbridge/Olinville,20,9,26.58,16.8,9.25
Bronx,Williamsbridge/Olinville,21,8,17.32,19.72,8.243
Bronx,Williamsbridge/Olinville,22,15,15.95,20.61,7.168
Bronx,Williamsbridge/Olinville,23,20,15.34,22.06,5.863
Bronx,Woodlawn/Wakefield,0,6,16.57,24.65,7.35
Bronx,Woodlawn/Wakefield,2,5,25.4,33.73,11.648
Bronx,Woodlawn/Wakefield,4,3,11.28,13.56,5.2
Bronx,Woodlawn/Wakefield,5,16,32.09,17.43,11.518
Bronx,Woodlawn/Wakefield,6,32,31.14,17.8,9.431
Bronx,Woodlawn/Wakefield,7,35,32.27,16.47,9.423
Bronx,Woodlawn/Wakefield,8,33,30.23,14.34,8.936
Bronx,Woodlawn/Wakefield,9,19,37.37,17.96,10.548
Bronx,Woodlawn/Wakefield,10,15,36.7,13.66,10.152
Bronx,Woodlawn/Wakefield,11,14,30.53,20.23,12.307
Bronx,Woodlawn/Wakefield,12,17,41.15,17.31,10.546
Bronx,Woodlawn/Wakefield,13,16,35.83,16.8,11.892
Bronx,Woodlawn/Wakefield,14,9,22.83,19.27,7.829
Bronx,Woodlawn/Wakefield,15,12,66.73,16.31,15.873
Bronx,Woodlawn/Wakefield,16,5,40.52,14.56,8.934
Bronx,Woodlawn/Wakefield,17,2,23.54,20.85,8.175
Bronx,Woodlawn/Wakefield,18,6,22.44,14.3,6.285
